stamp_ns,time_s_from_start,visible,rel_x_m,rel_y_m,range_m,bearing_deg,u_px,bbox_w_px,bbox_h_px,sync_dt_ms
1777025974343012501,359.700,0,-0.0464,-1.2173,1.2181,-92.183,nan,nan,nan,0.639
1777025974443274389,359.800,0,0.0711,-1.2181,1.2202,-86.659,9114.10,2597.68,2806.13,0.424
1777025974542666871,359.900,0,0.1886,-1.2060,1.2207,-81.111,3605.23,979.31,1057.90,1.207
1777025974642682667,360.000,0,0.3012,-1.1819,1.2197,-75.701,2337.55,613.16,662.37,1.795
1777025974743261757,360.100,0,0.4033,-1.1476,1.2164,-70.637,1784.50,457.97,494.72,0.975
1777025974843990457,360.201,0,0.4937,-1.1062,1.2114,-65.947,1474.10,374.10,404.12,0.791
1777025974945577192,360.303,0,0.5813,-1.0558,1.2053,-61.166,1256.53,317.77,343.27,0.674
1777025975045529914,360.403,0,0.6509,-1.0048,1.1972,-57.064,1116.57,283.77,306.54,1.489
1777025975144749952,360.502,0,0.6981,-0.9601,1.1871,-53.980,1030.21,264.59,285.83,0.616
1777025975245263209,360.602,0,0.7213,-0.9279,1.1753,-52.140,984.57,256.07,276.62,1.221
1777025975344922061,360.702,0,0.7303,-0.9009,1.1597,-50.970,957.48,252.93,273.23,0.795
1777025975446408278,360.804,0,0.7160,-0.8823,1.1363,-50.938,956.74,257.96,278.66,1.666
1777025975544917967,360.902,0,0.6702,-0.8806,1.1066,-52.726,998.68,275.61,297.72,0.493
1777025975645705149,361.003,0,0.6255,-0.8835,1.0825,-54.704,1049.29,295.31,319.01,1.239
1777025975744154227,361.101,0,0.5892,-0.8881,1.0658,-56.439,1097.94,313.50,338.65,1.126
1777025975846598367,361.204,0,0.5513,-0.8918,1.0485,-58.276,1154.52,335.04,361.93,1.275
1777025975943694301,361.301,0,0.5138,-0.8961,1.0329,-60.169,1219.32,359.49,388.33,0.798
1777025976044333057,361.401,0,0.4710,-0.9009,1.0166,-62.400,1305.97,392.19,423.66,1.124
1777025976143935836,361.501,0,0.4322,-0.9054,1.0033,-64.481,1399.34,427.36,461.65,2.730
1777025976243189985,361.600,0,0.3891,-0.9109,0.9905,-66.873,1525.90,474.77,512.87,2.706
1777025976342607005,361.700,0,0.3376,-0.9156,0.9758,-69.762,1716.17,547.17,591.08,2.689
1777025976443056021,361.800,0,0.2850,-0.9209,0.9640,-72.802,1982.20,648.04,700.04,2.511
1777025976543845222,361.901,0,0.2318,-0.9226,0.9513,-75.900,2367.15,796.99,860.94,1.930
1777025976644098553,362.001,0,0.1862,-0.9244,0.9429,-78.610,2871.53,991.95,1071.56,2.686
1777025976743476480,362.101,0,0.1497,-0.9239,0.9359,-80.796,3491.15,1233.91,1332.93,2.490
1777025976846068601,362.203,0,0.1053,-0.9249,0.9308,-83.507,4832.59,1754.74,1895.56,0.220
1777025976945148659,362.302,0,0.0670,-0.9273,0.9298,-85.865,7421.49,2755.10,2976.19,1.060
1777025977042608258,362.400,0,0.0250,-0.9278,0.9281,-88.455,nan,nan,nan,3.702
1777025977141963260,362.499,0,-0.0178,-0.9224,0.9226,-91.106,nan,nan,nan,3.623
1777025977243418532,362.601,0,-0.0620,-0.9158,0.9179,-93.876,nan,nan,nan,3.406
1777025977343066458,362.700,0,-0.1017,-0.9090,0.9146,-96.384,nan,nan,nan,3.316
1777025977442693292,362.800,0,-0.1470,-0.9032,0.9151,-99.246,nan,nan,nan,4.188
1777025977544348953,362.902,0,-0.1932,-0.8875,0.9082,-102.281,nan,nan,nan,2.083
1777025977643396362,363.001,0,-0.2497,-0.8698,0.9050,-106.017,nan,nan,nan,4.048
1777025977741953921,363.099,0,-0.2976,-0.8556,0.9058,-109.177,nan,nan,nan,3.858
1777025977844810726,363.202,0,-0.3563,-0.8373,0.9100,-113.048,nan,nan,nan,2.450
1777025977942879454,363.300,0,-0.4032,-0.8205,0.9142,-116.171,nan,nan,nan,3.165
1777025978043403192,363.401,0,-0.4533,-0.8016,0.9209,-119.488,nan,nan,nan,4.317
1777025978142432509,363.500,0,-0.5051,-0.7812,0.9303,-122.884,nan,nan,nan,3.596
1777025978242793081,363.600,0,-0.5475,-0.7636,0.9396,-125.641,nan,nan,nan,2.443
1777025978345455535,363.703,0,-0.5912,-0.7437,0.9501,-128.482,nan,nan,nan,1.667
1777025978442228526,363.799,0,-0.6242,-0.7269,0.9581,-130.652,nan,nan,nan,2.748
1777025978544439611,363.902,0,-0.6580,-0.7080,0.9665,-132.905,nan,nan,nan,3.606
1777025978643128077,364.000,0,-0.6821,-0.6923,0.9719,-134.574,nan,nan,nan,3.732
1777025978742441597,364.100,0,-0.6965,-0.6726,0.9682,-135.998,nan,nan,nan,3.280
1777025978842816039,364.200,0,-0.6936,-0.6565,0.9550,-136.573,nan,nan,nan,3.522
1777025978943352018,364.301,0,-0.6869,-0.6387,0.9380,-137.079,nan,nan,nan,2.627
1777025979043295036,364.400,0,-0.6794,-0.6182,0.9186,-137.701,nan,nan,nan,3.406
1777025979146390137,364.504,0,-0.6659,-0.5945,0.8926,-138.240,nan,nan,nan,1.788
1777025979242618889,364.600,0,-0.6513,-0.5773,0.8703,-138.450,nan,nan,nan,2.877
1777025979346825986,364.704,0,-0.6303,-0.5587,0.8423,-138.446,nan,nan,nan,1.344
1777025979442784035,364.800,0,-0.6104,-0.5467,0.8194,-138.147,nan,nan,nan,2.206
1777025979542607868,364.900,0,-0.5868,-0.5373,0.7956,-137.524,nan,nan,nan,1.507
1777025979643966418,365.001,0,-0.5635,-0.5325,0.7753,-136.619,nan,nan,nan,3.325
1777025979742038868,365.099,0,-0.5480,-0.5311,0.7631,-135.901,nan,nan,nan,1.335
1777025979844531748,365.202,0,-0.5412,-0.5304,0.7578,-135.579,nan,nan,nan,4.231
1777025979943037159,365.300,0,-0.5388,-0.5308,0.7564,-135.429,nan,nan,nan,2.125
1777025980044714913,365.402,0,-0.5391,-0.5264,0.7535,-135.680,nan,nan,nan,3.533
1777025980142455215,365.500,0,-0.5393,-0.5264,0.7536,-135.690,nan,nan,nan,1.972
1777025980243372656,365.601,0,-0.5393,-0.5264,0.7536,-135.694,nan,nan,nan,1.414
1777025980342448788,365.700,0,-0.5393,-0.5264,0.7536,-135.692,nan,nan,nan,0.845
1777025980442914785,365.800,0,-0.5393,-0.5264,0.7536,-135.693,nan,nan,nan,1.535
1777025980544163632,365.901,0,-0.5393,-0.5264,0.7536,-135.691,nan,nan,nan,3.307
1777025980642710025,366.000,0,-0.5391,-0.5266,0.7536,-135.675,nan,nan,nan,1.498
1777025980743836873,366.101,0,-0.5392,-0.5264,0.7536,-135.690,nan,nan,nan,2.075
1777025980843792242,366.201,0,-0.5392,-0.5264,0.7536,-135.691,nan,nan,nan,1.095
1777025980942924744,366.300,0,-0.5392,-0.5264,0.7536,-135.690,nan,nan,nan,0.691
1777025981042610633,366.400,0,-0.5393,-0.5265,0.7536,-135.689,nan,nan,nan,0.685
1777025981142764595,366.500,0,-0.5392,-0.5267,0.7538,-135.675,nan,nan,nan,0.064
1777025981242440929,366.600,0,-0.5393,-0.5267,0.7538,-135.677,nan,nan,nan,0.167
1777025981343011907,366.700,0,-0.5392,-0.5266,0.7537,-135.678,nan,nan,nan,0.792
1777025981446672728,366.804,0,-0.5393,-0.5267,0.7538,-135.678,nan,nan,nan,3.545
1777025981544441864,366.902,0,-0.5392,-0.5267,0.7538,-135.673,nan,nan,nan,2.365
1777025981647745520,367.005,0,-0.5394,-0.5268,0.7540,-135.676,nan,nan,nan,3.026
1777025981743712198,367.101,0,-0.5428,-0.5278,0.7571,-135.802,nan,nan,nan,1.109
1777025981845021730,367.202,0,-0.5456,-0.5284,0.7595,-135.921,nan,nan,nan,0.567
1777025981951498765,367.309,0,-0.5489,-0.5292,0.7625,-136.045,nan,nan,nan,0.477
1777025982043686955,367.401,0,-0.5516,-0.5300,0.7650,-136.146,nan,nan,nan,0.146
1777025982144439137,367.502,0,-0.5507,-0.5353,0.7680,-135.813,nan,nan,nan,1.311
1777025982244129341,367.601,0,-0.5514,-0.5402,0.7719,-135.587,nan,nan,nan,0.111
1777025982342495882,367.700,0,-0.5533,-0.5430,0.7752,-135.542,nan,nan,nan,0.885
1777025982445018411,367.802,0,-0.5505,-0.5506,0.7786,-134.993,nan,nan,nan,0.693
1777025982544155690,367.901,0,-0.5430,-0.5652,0.7837,-133.852,nan,nan,nan,0.692
1777025982642320936,367.999,0,-0.5221,-0.5871,0.7857,-131.645,nan,nan,nan,1.082
1777025982741834363,368.099,0,-0.5012,-0.6125,0.7914,-129.292,nan,nan,nan,1.664
1777025982844859389,368.202,0,-0.4691,-0.6453,0.7978,-126.014,nan,nan,nan,1.527
1777025982945250128,368.302,0,-0.4432,-0.6720,0.8050,-123.406,nan,nan,nan,0.924
1777025983043207986,368.400,0,-0.4154,-0.6992,0.8133,-120.712,nan,nan,nan,0.947
1777025983143453521,368.501,0,-0.3873,-0.7218,0.8191,-118.216,nan,nan,nan,0.288
1777025983246443511,368.604,0,-0.3600,-0.7416,0.8244,-115.895,nan,nan,nan,2.080
1777025983343871463,368.701,0,-0.3338,-0.7589,0.8291,-113.745,nan,nan,nan,0.462
1777025983446357843,368.804,0,-0.3068,-0.7764,0.8349,-111.562,nan,nan,nan,1.863
1777025983545330901,368.902,0,-0.2805,-0.7915,0.8398,-109.514,nan,nan,nan,1.278
1777025983645819324,369.003,0,-0.2525,-0.8058,0.8445,-107.400,nan,nan,nan,1.434
1777025983745427936,369.103,0,-0.2225,-0.8190,0.8487,-105.199,nan,nan,nan,1.274
1777025983845829600,369.203,0,-0.1933,-0.8312,0.8533,-103.095,nan,nan,nan,1.537
1777025983944732714,369.302,0,-0.1679,-0.8414,0.8579,-101.283,nan,nan,nan,0.051
1777025984043171237,369.400,0,-0.1448,-0.8499,0.8622,-99.668,nan,nan,nan,1.609
1777025984146788447,369.504,0,-0.1219,-0.8579,0.8665,-98.086,nan,nan,nan,2.085
1777025984243376123,369.601,0,-0.0960,-0.8655,0.8708,-96.330,nan,nan,nan,2.305
1777025984344100102,369.701,0,-0.0743,-0.8714,0.8746,-94.871,nan,nan,nan,1.467
1777025984445187523,369.802,0,-0.0489,-0.8767,0.8781,-93.192,nan,nan,nan,0.104
1777025984544327211,369.901,0,-0.0273,-0.8808,0.8813,-91.774,nan,nan,nan,1.441
1777025984643246787,370.000,0,0.0046,-0.8838,0.8838,-89.701,nan,nan,nan,3.488
1777025984742868325,370.100,0,0.0274,-0.8873,0.8877,-88.230,nan,nan,nan,2.825
1777025984843670618,370.201,0,0.0535,-0.8891,0.8907,-86.558,8855.43,3454.37,3731.57,2.365
1777025984944450170,370.302,0,0.0688,-0.8900,0.8926,-85.580,6962.22,2684.93,2900.39,1.595
1777025985043437561,370.401,0,0.0750,-0.8919,0.8950,-85.193,6425.94,2462.79,2660.42,2.102
1777025985143808893,370.501,0,0.0676,-0.8941,0.8967,-85.675,7108.87,2731.53,2950.73,2.011
1777025985244042132,370.601,0,0.0504,-0.8982,0.8996,-86.790,9472.42,3666.44,3960.66,3.607
1777025985343879298,370.701,0,0.0298,-0.9013,0.9018,-88.105,nan,nan,nan,2.957
1777025985442664764,370.800,0,0.0064,-0.9070,0.9070,-89.595,nan,nan,nan,3.940
1777025985545009589,370.902,0,-0.0239,-0.9123,0.9126,-91.498,nan,nan,nan,1.865
1777025985645685697,371.003,0,-0.0535,-0.9176,0.9191,-93.338,nan,nan,nan,0.818
1777025985742688076,371.100,0,-0.0813,-0.9234,0.9270,-95.034,nan,nan,nan,3.853
1777025985850497292,371.208,0,-0.1122,-0.9285,0.9352,-96.891,nan,nan,nan,3.292
1777025985943744312,371.301,0,-0.1412,-0.9336,0.9442,-98.604,nan,nan,nan,4.401
1777025986043691311,371.401,0,-0.1654,-0.9435,0.9579,-99.945,nan,nan,nan,3.469
1777025986143708700,371.501,0,-0.2051,-0.9431,0.9652,-102.268,nan,nan,nan,3.918
1777025986245028250,371.602,0,-0.2229,-0.9517,0.9774,-103.180,nan,nan,nan,2.808
1777025986345523729,371.703,0,-0.2445,-0.9515,0.9824,-104.409,nan,nan,nan,1.778
1777025986443121958,371.800,0,-0.2615,-0.9542,0.9894,-105.325,nan,nan,nan,3.470
1777025986543023310,371.900,0,-0.2904,-0.9510,0.9944,-106.982,nan,nan,nan,3.801
1777025986643751177,372.001,0,-0.3058,-0.9569,1.0045,-107.723,nan,nan,nan,3.586
1777025986742894827,372.100,0,-0.3273,-0.9596,1.0139,-108.834,nan,nan,nan,3.363
1777025986846548555,372.204,0,-0.3650,-0.9638,1.0306,-110.743,nan,nan,nan,1.696
1777025986944069525,372.301,0,-0.4018,-0.9682,1.0482,-112.540,nan,nan,nan,3.775
1777025987045503853,372.403,0,-0.4323,-0.9720,1.0638,-113.979,nan,nan,nan,2.568
1777025987150543022,372.508,0,-0.4590,-0.9772,1.0796,-115.160,nan,nan,nan,1.959
1777025987244260356,372.601,0,-0.4873,-0.9831,1.0972,-116.368,nan,nan,nan,4.112
1777025987345418351,372.703,0,-0.5168,-0.9874,1.1144,-117.628,nan,nan,nan,3.960
1777025987443639689,372.801,0,-0.5417,-0.9935,1.1316,-118.602,nan,nan,nan,3.147
1777025987543130690,372.900,0,-0.5686,-1.0011,1.1513,-119.598,nan,nan,nan,2.822
1777025987645023405,373.002,0,-0.5989,-1.0067,1.1713,-120.749,nan,nan,nan,3.546
1777025987742745115,373.100,0,-0.6266,-1.0112,1.1896,-121.785,nan,nan,nan,2.046
1777025987845283236,373.202,0,-0.6579,-1.0182,1.2122,-122.869,nan,nan,nan,3.579
1777025987944789052,373.302,0,-0.6820,-1.0242,1.2305,-123.658,nan,nan,nan,3.397
1777025988042040134,373.399,0,-0.7131,-1.0295,1.2523,-124.710,nan,nan,nan,1.399
1777025988143101167,373.500,0,-0.7446,-1.0334,1.2737,-125.773,nan,nan,nan,1.903
1777025988244325421,373.601,0,-0.7741,-1.0380,1.2949,-126.715,nan,nan,nan,2.131
1777025988343139165,373.700,0,-0.8042,-1.0431,1.3171,-127.633,nan,nan,nan,0.600
1777025988442713962,373.800,0,-0.8355,-1.0474,1.3398,-128.577,nan,nan,nan,0.768
1777025988542184018,373.899,0,-0.8653,-1.0519,1.3621,-129.442,nan,nan,nan,0.680
1777025988644277955,374.001,0,-0.8933,-1.0589,1.3854,-130.151,nan,nan,nan,2.272
1777025988742157776,374.099,0,-0.9232,-1.0630,1.4079,-130.976,nan,nan,nan,0.224
1777025988844956174,374.202,0,-0.9543,-1.0673,1.4317,-131.800,nan,nan,nan,3.230
1777025988943195067,374.300,0,-0.9735,-1.0817,1.4553,-131.984,nan,nan,nan,1.879
1777025989044309693,374.401,0,-0.9650,-1.1170,1.4762,-130.825,nan,nan,nan,2.653
1777025989142453642,374.500,0,-0.9405,-1.1618,1.4948,-128.990,nan,nan,nan,0.695
1777025989245840779,374.603,0,-0.9044,-1.2141,1.5139,-126.682,nan,nan,nan,3.287
1777025989343637674,374.701,0,-0.8594,-1.2664,1.5304,-124.163,nan,nan,nan,0.037
1777025989445296964,374.802,0,-0.8050,-1.3201,1.5462,-121.376,nan,nan,nan,2.990
1777025989543305469,374.900,0,-0.7512,-1.3691,1.5617,-118.753,nan,nan,nan,0.861
1777025989644523020,375.002,0,-0.6912,-1.4159,1.5756,-116.020,nan,nan,nan,2.078
1777025989743459912,375.101,0,-0.6309,-1.4585,1.5891,-113.391,nan,nan,nan,0.876
1777025989843564929,375.201,0,-0.5742,-1.4960,1.6024,-110.999,nan,nan,nan,0.922
1777025989946589974,375.304,0,-0.5220,-1.5267,1.6134,-108.877,nan,nan,nan,3.863
1777025990043571390,375.401,0,-0.4654,-1.5562,1.6243,-106.649,nan,nan,nan,0.932
1777025990144345017,375.502,0,-0.4133,-1.5815,1.6346,-104.646,nan,nan,nan,1.163
1777025990245050625,375.602,0,-0.3612,-1.6037,1.6439,-102.692,nan,nan,nan,1.450
1777025990344654403,375.702,0,-0.2970,-1.6262,1.6531,-100.350,nan,nan,nan,1.114
1777025990443666517,375.801,0,-0.2346,-1.6444,1.6611,-98.119,nan,nan,nan,0.909
1777025990543331461,375.900,0,-0.1741,-1.6595,1.6686,-95.989,nan,nan,nan,0.435
1777025990642676259,376.000,0,-0.1163,-1.6705,1.6745,-93.983,nan,nan,nan,0.956
1777025990742056538,376.099,0,-0.0563,-1.6790,1.6800,-91.921,nan,nan,nan,0.795
1777025990843383607,376.201,0,0.0073,-1.6841,1.6841,-89.752,nan,nan,nan,0.041
1777025990942742071,376.300,0,0.0713,-1.6860,1.6875,-87.579,12458.27,2590.87,2798.78,0.467
1777025991042739700,376.400,0,0.1335,-1.6850,1.6902,-85.471,6802.43,1384.02,1495.09,1.071
1777025991145854485,376.503,0,0.1946,-1.6807,1.6919,-83.396,4756.31,949.27,1025.45,2.323
1777025991244103472,376.601,0,0.2539,-1.6738,1.6929,-81.373,3706.46,727.40,785.77,1.064
1777025991345378208,376.703,0,0.3072,-1.6650,1.6931,-79.545,3105.16,601.20,649.44,1.642
1777025991445769150,376.803,0,0.3607,-1.6527,1.6916,-77.688,2675.45,512.07,553.17,1.578
1777025991543482675,376.901,0,0.4128,-1.6387,1.6899,-75.861,2361.34,447.45,483.35,0.379
1777025991645452223,377.003,0,0.4642,-1.6225,1.6876,-74.032,2117.67,397.87,429.79,1.181
1777025991744158504,377.101,0,0.5095,-1.6051,1.6840,-72.389,1940.93,362.54,391.63,1.754
1777025991844489966,377.202,0,0.5590,-1.5840,1.6798,-70.561,1778.39,330.41,356.93,0.635
1777025991944436132,377.302,0,0.6136,-1.5587,1.6751,-68.511,1627.80,301.01,325.17,0.230
1777025992044751000,377.402,0,0.6672,-1.5306,1.6697,-66.446,1501.49,276.82,299.04,0.666
1777025992145309720,377.502,0,0.6801,-1.5172,1.6626,-65.856,1469.20,271.61,293.40,0.141
1777025992246732677,377.604,0,0.6749,-1.5111,1.6549,-65.931,1473.24,273.67,295.63,1.835
1777025992344647850,377.702,0,0.6526,-1.5135,1.6481,-66.675,1514.48,283.04,305.76,0.183
1777025992442764559,377.800,0,0.6368,-1.5127,1.6413,-67.170,1543.33,290.05,313.33,1.941
1777025992543200131,377.900,0,0.6214,-1.5120,1.6347,-67.657,1572.89,297.23,321.09,1.736
1777025992644945902,378.002,0,0.6084,-1.5109,1.6288,-68.067,1598.75,303.61,327.97,0.705
1777025992742989981,378.100,0,0.5929,-1.5107,1.6229,-68.571,1631.86,311.53,336.53,2.477
1777025992844089959,378.201,0,0.5780,-1.5103,1.6171,-69.057,1665.18,319.56,345.20,2.019
1777025992945156732,378.302,0,0.5637,-1.5098,1.6117,-69.526,1698.72,327.65,353.94,1.096
1777025993043272626,378.400,0,0.5462,-1.5108,1.6065,-70.122,1743.59,338.14,365.28,2.045
1777025993144810787,378.502,0,0.5284,-1.5114,1.6011,-70.729,1792.05,349.54,377.59,1.239
1777025993243350050,378.601,0,0.5153,-1.5105,1.5960,-71.163,1828.50,358.45,387.21,2.816
1777025993343711715,378.701,0,0.5189,-1.5039,1.5909,-70.964,1811.59,355.97,384.54,2.604
1777025993445161006,378.802,0,0.5627,-1.4828,1.5860,-69.218,1676.53,328.24,354.58,1.328
1777025993545885021,378.903,0,0.6468,-1.4425,1.5809,-65.848,1468.75,285.56,308.48,0.535
1777025993642441791,379.000,0,0.7223,-1.3990,1.5745,-62.692,1318.27,255.71,276.23,4.168
1777025993742529827,379.100,0,0.7911,-1.3518,1.5663,-59.664,1201.32,233.49,252.22,4.038
1777025993844849393,379.202,0,0.8518,-1.3019,1.5558,-56.806,1108.78,216.86,234.26,1.358
1777025993944894595,379.302,0,0.8742,-1.2786,1.5489,-55.638,1074.94,211.29,228.24,1.938
1777025994044174226,379.401,0,0.8764,-1.2712,1.5440,-55.417,1068.77,210.76,227.68,2.088
1777025994145435018,379.503,0,0.8691,-1.2731,1.5414,-55.679,1076.09,212.52,229.58,1.081
1777025994245533850,379.603,0,0.8759,-1.2698,1.5426,-55.403,1068.39,210.88,227.80,1.362
1777025994344252872,379.701,0,0.8744,-1.2706,1.5424,-55.464,1070.07,211.24,228.19,2.926
1777025994444451852,379.802,0,0.8740,-1.2710,1.5425,-55.487,1070.71,211.35,228.31,2.798
1777025994543050689,379.900,0,0.8741,-1.2709,1.5425,-55.480,1070.51,211.31,228.27,3.818
1777025994642858152,380.000,0,0.8742,-1.2708,1.5424,-55.475,1070.38,211.29,228.24,4.126
1777025994742855577,380.100,0,0.8740,-1.2709,1.5425,-55.483,1070.60,211.33,228.29,2.944
1777025994843880147,380.201,0,0.8742,-1.2707,1.5424,-55.473,1070.33,211.28,228.24,3.658
1777025994943223741,380.300,0,0.8741,-1.2709,1.5425,-55.480,1070.52,211.30,228.26,4.018
1777025995043102648,380.400,0,0.8742,-1.2709,1.5425,-55.478,1070.47,211.30,228.25,3.637
1777025995146415933,380.504,0,0.8741,-1.2709,1.5425,-55.483,1070.60,211.32,228.28,1.029
1777025995243724663,380.601,0,0.8742,-1.2708,1.5425,-55.474,1070.37,211.28,228.24,4.098
1777025995342835461,380.700,0,0.8743,-1.2707,1.5424,-55.469,1070.21,211.26,228.21,1.576
1777025995442917145,380.800,0,0.8741,-1.2709,1.5425,-55.482,1070.59,211.32,228.28,2.846
1777025995543917104,380.901,0,0.8742,-1.2708,1.5424,-55.475,1070.38,211.29,228.24,3.875
1777025995642607070,381.000,0,0.8741,-1.2709,1.5425,-55.481,1070.56,211.31,228.27,2.721
1777025995741877016,381.099,0,0.8742,-1.2709,1.5425,-55.478,1070.46,211.30,228.25,1.572
1777025995842533550,381.200,0,0.8742,-1.2708,1.5425,-55.477,1070.44,211.30,228.25,2.063
1777025995944326470,381.301,0,0.8744,-1.2707,1.5424,-55.468,1070.19,211.25,228.20,4.203
1777025996046613462,381.404,0,0.8743,-1.2708,1.5425,-55.472,1070.30,211.27,228.22,1.435
1777025996142672622,381.500,0,0.8744,-1.2707,1.5425,-55.467,1070.17,211.24,228.19,0.912
1777025996242989990,381.600,0,0.8740,-1.2710,1.5425,-55.484,1070.63,211.33,228.29,2.801
1777025996343701839,381.701,0,0.8742,-1.2710,1.5426,-55.480,1070.52,211.30,228.25,3.211
1777025996443510191,381.801,0,0.8742,-1.2709,1.5425,-55.479,1070.49,211.30,228.26,2.761
1777025996542724026,381.900,0,0.8744,-1.2707,1.5425,-55.469,1070.22,211.25,228.20,1.720
1777025996642703340,382.000,0,0.8742,-1.2709,1.5425,-55.478,1070.47,211.30,228.25,2.026
1777025996743360503,382.101,0,0.8743,-1.2707,1.5424,-55.472,1070.31,211.27,228.23,1.559
1777025996843636779,382.201,0,0.8739,-1.2710,1.5424,-55.488,1070.74,211.36,228.32,2.066
1777025996942438671,382.300,0,0.8742,-1.2709,1.5426,-55.478,1070.48,211.29,228.24,1.296
1777025997042875484,382.400,0,0.8734,-1.2713,1.5424,-55.510,1071.35,211.48,228.45,1.609
1777025997142930390,382.500,0,0.8667,-1.2729,1.5400,-55.751,1078.13,213.12,230.23,1.598
1777025997243229500,382.600,0,0.8508,-1.2758,1.5335,-56.301,1093.91,217.10,234.52,0.813
1777025997344620254,382.702,0,0.8406,-1.2757,1.5277,-56.616,1103.15,219.73,237.36,1.629
1777025997442424575,382.800,0,0.8235,-1.2798,1.5219,-57.240,1121.91,224.29,242.29,0.121
1777025997544132180,382.901,0,0.8189,-1.2754,1.5157,-57.294,1123.57,225.54,243.64,2.249
1777025997643050293,383.000,0,0.8297,-1.2608,1.5093,-56.652,1104.23,222.63,240.49,1.172
1777025997745506211,383.103,0,0.8470,-1.2395,1.5013,-55.655,1075.42,218.08,235.58,3.364
1777025997843660419,383.201,0,0.8620,-1.2191,1.4930,-54.735,1050.15,214.28,231.47,0.737
1777025997943822881,383.301,0,0.8854,-1.1938,1.4862,-53.437,1016.34,208.62,225.36,1.401
1777025998042751513,383.400,0,0.9250,-1.1560,1.4806,-51.335,965.79,199.69,215.71,0.493
1777025998143855731,383.501,0,0.9731,-1.1088,1.4753,-48.730,909.19,189.82,205.05,0.809
1777025998243132770,383.600,0,1.0191,-1.0591,1.4697,-46.104,857.78,181.25,195.80,0.456
1777025998344823115,383.702,0,1.0589,-1.0107,1.4638,-43.668,814.31,174.44,188.44,1.742
1777025998441862105,383.799,0,1.0973,-0.9597,1.4577,-41.174,773.31,168.34,181.84,1.086
1777025998545142168,383.902,0,1.1319,-0.9072,1.4506,-38.712,735.78,163.18,176.28,2.109
1777025998642293565,383.999,0,1.1643,-0.8538,1.4438,-36.251,700.77,158.64,171.37,1.106
1777025998741598548,384.099,0,1.1945,-0.7983,1.4367,-33.755,667.44,154.63,167.04,0.843
1777025998841093586,384.198,1,1.2213,-0.7424,1.4293,-31.293,636.43,151.23,163.37,2.272
1777025998940523031,384.298,1,1.2454,-0.6854,1.4215,-28.827,606.94,148.32,160.22,2.834
1777025999040642382,384.398,1,1.2809,-0.5931,1.4115,-24.847,562.14,144.21,155.78,3.558
1777025999139805143,384.497,1,1.3195,-0.4619,1.3980,-19.291,504.14,139.98,151.21,3.035
1777025999243207317,384.600,1,1.3615,-0.2519,1.3846,-10.482,419.48,135.67,146.56,0.180
1777025999343665926,384.701,1,1.3581,-0.0472,1.3589,-1.991,342.39,136.01,146.92,0.622
1777025999442745483,384.800,1,1.3188,0.1580,1.3283,6.831,263.08,140.05,151.29,1.242
1777025999542064244,384.899,1,1.2542,0.3679,1.3070,16.348,174.04,147.27,159.09,2.068
1777025999644495995,385.002,1,1.1554,0.5625,1.2851,25.958,74.77,159.86,172.69,0.127
1777025999742868147,385.100,0,1.0288,0.7340,1.2638,35.504,-41.48,179.53,193.94,1.873
1777025999843779940,385.201,0,0.8776,0.8853,1.2465,45.250,-193.03,210.48,227.37,0.706
1777025999943891494,385.301,0,0.6989,1.0113,1.2293,55.352,-417.86,264.28,285.49,0.814
1777026000043728753,385.401,0,0.5354,1.0903,1.2147,63.848,-720.37,345.01,372.70,0.572
1777026000146015504,385.503,0,0.4516,1.1261,1.2133,68.148,-954.90,409.03,441.85,1.540
1777026000244277139,385.601,0,0.3857,1.1477,1.2108,71.424,-1202.16,478.87,517.30,0.150
1777026000347509535,385.705,0,0.3179,1.1603,1.2031,74.680,-1548.33,581.08,627.71,3.102
1777026000444206359,385.801,0,0.2374,1.1707,1.1945,78.538,-2205.85,778.12,840.56,0.818
1777026000544607543,385.902,0,0.1649,1.1797,1.1911,82.042,-3345.75,1120.07,1209.95,1.135
1777026000642864381,386.000,0,0.1049,1.1842,1.1888,84.936,-5465.62,1760.21,1901.47,2.349
1777026000744111265,386.101,0,0.0305,1.1850,1.1854,88.526,nan,nan,nan,0.871
1777026000846185554,386.203,0,-0.0391,1.1831,1.1837,91.891,nan,nan,nan,0.920
1777026000943266618,386.300,0,-0.1019,1.1826,1.1870,94.924,nan,nan,nan,2.010
1777026001043525375,386.401,0,-0.1743,1.1720,1.1848,98.461,nan,nan,nan,2.006
1777026001143799892,386.501,0,-0.2366,1.1610,1.1849,101.520,nan,nan,nan,1.724
1777026001245405979,386.603,0,-0.3052,1.1462,1.1861,104.910,nan,nan,nan,3.662
1777026001343243874,386.700,0,-0.3726,1.1277,1.1876,108.283,nan,nan,nan,3.296
1777026001442985726,386.800,0,-0.4314,1.1089,1.1899,111.258,nan,nan,nan,2.915
1777026001544335683,386.901,0,-0.5037,1.0817,1.1932,114.969,nan,nan,nan,2.187
1777026001643408260,387.001,0,-0.5655,1.0555,1.1974,118.183,nan,nan,nan,3.777
1777026001742323299,387.099,0,-0.6386,1.0190,1.2025,122.074,nan,nan,nan,4.232
1777026001844531736,387.202,0,-0.7539,0.9478,1.2111,128.499,nan,nan,nan,1.648
1777026001944167384,387.301,0,-0.8696,0.8596,1.2227,135.330,nan,nan,nan,3.736
